13,1
8,3
23,19
21,11
23,22
10,21
14,9
20,5
1,16
14,2
4,14
2,9
12,20
22,12
8,7
9,18
11,2
18,23
23,16
20,10
20,20
23,22
13,20
5,20
18,23
18,23
11,18
1,10
23,2
18,3
1,11
5,17
6,18
10,9
23,0
3,11
15,22
21,17
1,16
10,15
10,2
18,23
13,7
4,7
23,19
19,10
20,1
9,18
1,10
18,7
2,21
13,13
20,17
21,4
18,23
7,8
20,6
16,11
14,22
14,15
15,17
2,16
14,10
11,12
11,18
14,7
1,17
22,12
20,1
20,2
11,12
0,2
17,4
1,13
16,7
3,12
21,7
23,1
0,2
2,16
1,19
8,5
0,2
10,9
0,2
9,18
3,7
20,18
13,16
7,11
23,4
9,18
18,23
15,14
19,15
2,1
18,13
1,6
13,19
23,22
22,12
7,15
23,21
20,6
20,22
4,8
2,21
18,8
18,17
14,11
13,2
20,1
23,22
22,7
0,16
23,21
22,7
23,3
4,14
7,14
13,14
6,18
13,16
4,14
4,8
5,6
1,18
8,6
3,4
11,1
19,13
19,8
7,4
23,21
13,16
8,3
14,8
1,6
8,3
5,6
13,14
13,10
3,11
9,23
13,1
8,3
6,9
3,19
13,14
1,16
