9,4
13,13
16,10
16,23
16,18
14,13
16,8
19,1
19,18
18,13
0,5
20,18
23,9
2,3
22,14
1,2
22,14
5,1
4,12
10,3
10,16
9,4
12,13
12,1
18,8
16,18
23,6
17,13
20,20
23,9
3,16
6,2
7,6
8,9
7,21
11,10
18,13
19,17
20,1
21,7
1,6
2,19
4,1
10,6
7,6
12,10
15,22
16,18
16,0
17,1
0,10
2,10
3,8
4,12
6,10
16,15
18,15
21,12
22,11
2,10
6,10
8,7
13,7
15,7
16,2
21,4
1,22
5,16
9,22
13,7
16,3
20,1
20,16
2,10
8,7
10,22
13,14
20,7
0,20
2,10
7,6
10,22
16,2
22,11
2,23
4,12
8,10
19,16
17,3
0,10
5,22
13,18
16,2
22,14
2,2
14,7
18,5
7,17
15,7
23,11
8,19
7,1
7,6
16,3
22,18
11,1
15,11
20,7
2,6
12,18
11,16
23,16
12,1
13,3
20,0
7,17
0,12
4,8
8,7
16,3
20,0
12,22
1,22
12,17
16,15
1,4
2,4
20,20
19,16
5,7
17,20
0,16
7,6
14,3
20,21
5,19
8,7
13,2
6,10
22,18
8,7
17,11
2,12
3,5
12,22
18,8
2,23
7,17
20,16
5,7
