22,15
0,0
0,19
1,11
2,7
3,23
3,18
4,12
5,4
6,21
7,13
8,1
9,16
10,5
12,16
13,8
15,15
16,3
18,18
19,3
21,17
22,2
0,12
2,21
3,8
5,20
7,22
9,8
11,15
13,3
15,9
16,19
18,3
21,5
23,10
2,14
4,15
7,19
9,23
12,1
15,2
17,3
20,5
22,7
3,16
6,19
8,20
11,22
14,0
17,23
20,19
23,22
4,4
7,20
10,23
13,0
16,17
19,17
22,14
2,4
5,5
8,5
12,22
15,22
18,14
21,14
0,14
7,4
11,20
14,17
20,16
0,7
4,19
8,14
11,9
16,20
19,15
0,1
3,19
11,1
16,8
20,2
0,10
6,12
11,17
16,22
21,6
2,11
7,16
17,6
3,17
13,9
17,17
23,17
10,21
15,0
21,1
2,5
8,3
14,2
2,1
13,5
19,20
18,7
0,9
6,8
18,4
23,8
11,4
16,7
3,10
9,6
22,23
4,21
10,19
16,11
22,9
5,6
17,22
23,20
6,10
12,7
18,2
1,15
8,10
14,4
21,16
4,8
17,15
1,1
15,3
5,8
18,16
1,4
8,19
14,15
11,13
0,18
7,8
14,22
21,10
5,21
12,8
6,18
14,1
21,8
5,13
21,0
0,17
7,2
