2,1
20,11
8,2
12,18
12,7
13,11
5,1
12,18
6,7
8,2
17,23
2,1
23,22
0,18
13,10
6,19
15,11
7,21
12,0
23,17
6,14
2,1
1,5
1,11
12,7
22,22
10,5
1,7
5,8
1,13
0,18
12,3
13,23
15,3
1,5
18,14
15,20
5,8
18,13
1,5
0,18
15,20
23,20
7,21
15,17
23,22
20,1
1,13
18,13
6,8
12,19
6,23
13,4
12,19
6,7
13,15
5,1
13,10
13,10
20,11
20,13
6,19
4,5
14,6
13,10
20,1
7,14
23,23
17,16
6,14
2,1
19,3
2,1
9,23
6,7
15,11
9,22
23,5
5,1
16,2
22,16
7,14
15,11
7,14
5,7
19,16
23,8
21,15
1,13
9,13
17,23
4,5
4,0
23,8
20,15
4,20
18,23
13,11
18,5
18,13
1,5
5,20
16,2
13,1
23,23
17,9
15,11
4,8
12,16
2,16
7,14
15,11
15,11
8,2
13,15
16,20
4,0
11,16
15,20
21,2
14,23
23,8
14,6
5,23
6,4
17,16
7,14
0,1
13,4
2,1
6,19
7,3
15,20
7,18
7,21
4,9
15,3
2,1
1,13
15,11
1,11
15,20
1,8
17,16
13,4
12,19
7,18
21,20
13,1
6,19
