8,20
10,3
10,21
11,13
12,9
13,1
13,20
14,12
15,3
16,22
17,13
18,5
19,21
20,10
22,1
23,13
0,4
2,9
4,19
5,8
7,19
9,4
10,13
12,21
14,3
16,15
18,23
19,10
22,8
0,19
4,11
5,23
7,6
9,18
11,1
13,8
15,16
17,22
20,23
22,3
1,6
3,7
6,9
8,15
10,20
13,23
15,1
18,6
1,19
3,0
6,0
8,4
11,4
14,6
17,5
19,6
23,3
2,20
7,8
9,10
13,7
16,4
18,7
22,4
1,0
4,1
7,21
10,17
13,16
17,11
20,6
0,23
3,20
6,17
10,9
13,5
18,17
21,14
1,2
5,22
12,7
17,19
20,14
0,2
5,13
8,6
13,17
16,11
21,20
1,13
21,13
5,17
14,13
18,4
23,8
5,4
11,6
16,8
21,17
3,17
15,15
20,19
5,14
1,22
7,22
13,22
19,19
0,20
6,19
12,18
18,16
0,14
6,12
12,10
18,8
0,6
6,2
12,1
18,20
2,3
9,15
15,12
21,16
3,13
9,8
15,5
21,1
4,20
10,14
16,16
22,10
5,2
11,20
18,14
0,8
7,23
14,9
21,2
4,17
11,5
1,9
14,18
21,4
12,0
19,14
2,1
10,11
17,23
1,8
8,17
