23,13
12,0
2,22
4,6
4,22
2,13
0,11
13,14
7,14
2,22
22,8
21,13
19,6
0,7
17,14
13,9
1,0
1,4
14,10
22,23
20,6
11,3
3,0
11,20
9,3
11,20
6,3
12,14
12,16
19,19
19,11
8,3
7,23
1,20
23,16
14,16
7,6
14,7
18,21
14,5
5,5
2,2
0,9
13,9
11,20
11,22
14,22
0,18
12,16
10,14
9,6
9,23
14,15
5,1
12,13
17,18
10,6
19,13
23,20
16,11
8,18
11,5
6,9
18,15
0,9
19,19
5,12
6,6
22,16
3,11
15,14
0,11
18,7
4,6
8,18
5,5
17,2
1,1
5,5
23,14
20,8
5,16
23,12
6,0
21,15
16,4
18,7
19,19
0,7
3,16
8,10
13,7
16,16
20,21
11,2
6,18
19,17
5,12
20,6
18,14
22,4
23,19
11,12
21,1
2,4
8,8
19,8
18,7
1,4
4,13
15,5
0,5
23,10
12,5
15,17
5,1
13,19
19,23
19,19
10,9
9,20
11,17
19,2
1,1
2,18
4,8
1,9
4,19
20,1
4,1
16,3
7,3
16,11
12,2
10,12
7,13
6,23
10,9
18,7
3,9
23,6
12,10
18,0
2,5
9,14
17,23
10,9
13,22
19,9
3,7
