1,17
4,22
4,18
5,10
6,4
7,21
7,17
8,9
9,1
10,19
11,10
12,0
13,13
14,5
16,18
17,4
19,11
20,2
22,14
23,4
1,13
3,0
4,12
5,0
7,8
9,20
11,3
12,15
14,22
16,8
18,15
19,2
21,10
23,19
1,3
3,7
5,16
8,19
11,20
13,21
16,23
19,21
22,22
0,2
3,6
5,8
10,13
13,16
16,15
18,20
21,22
23,23
2,23
5,23
8,22
14,20
17,18
20,15
0,12
6,11
10,0
16,20
19,17
4,14
7,11
11,8
14,23
18,21
21,15
11,15
15,13
18,6
2,16
5,12
9,3
13,17
17,6
21,19
5,4
9,16
13,5
18,16
22,4
3,15
8,18
13,0
18,8
23,14
4,19
9,2
14,8
19,13
2,6
6,14
13,7
18,9
23,17
5,17
11,18
21,1
3,1
8,5
14,16
19,7
21,5
4,0
10,21
16,17
23,6
5,1
12,19
6,12
18,7
1,22
7,18
13,12
20,7
3,19
23,15
19,22
1,15
10,14
17,8
23,3
16,3
2,12
23,9
10,11
21,13
9,9
20,11
15,20
0,0
4,23
16,19
4,11
12,18
8,6
20,21
12,7
4,17
18,2
19,4
1,8
19,1
14,14
17,0
13,6
0,5
16,14
