7,9
10,15
11,13
16,23
12,17
10,19
12,17
15,5
8,20
10,3
3,18
0,13
22,1
3,12
19,3
15,1
0,17
12,18
18,0
17,18
18,19
3,18
16,1
21,19
11,1
7,23
1,15
12,10
15,2
1,4
11,15
1,7
15,21
21,17
8,15
3,13
10,7
5,17
21,17
15,11
15,11
6,23
0,0
12,1
15,17
16,10
15,21
5,9
6,4
22,8
18,0
23,20
15,15
21,21
22,1
18,9
3,6
17,13
8,19
10,9
15,14
11,23
5,3
12,3
8,14
0,2
14,4
21,10
7,15
2,1
20,9
22,1
23,15
0,5
6,9
9,12
21,6
10,4
16,18
6,23
23,10
2,21
8,2
11,13
5,14
19,11
3,8
22,15
22,2
19,12
10,5
14,1
13,14
8,15
21,19
0,0
17,13
13,8
3,9
19,6
8,20
6,18
15,11
8,12
3,9
7,1
6,17
21,21
6,5
15,21
2,2
10,23
21,21
5,23
20,0
9,21
9,2
21,21
7,3
16,15
17,7
2,21
6,20
20,4
19,22
0,0
10,7
11,23
18,4
7,17
19,14
8,2
13,15
2,1
18,19
14,15
2,14
13,0
17,13
11,13
3,5
10,5
17,18
3,9
2,1
13,7
23,15
20,7
22,12
1,9
