13,13,0
7,13,1
1,7,2
10,3,3
6,0,4
23,7,5
18,12,6
11,20,7
2,14,8
17,7,9
1,9,10
14,0,11
23,18,12
7,1,13
18,2,14
6,2,15
17,2,16
5,20,17
17,20,18
7,22,19
0,18,20
16,8,21
4,4,22
19,23,23
14,7,24
16,6,25
11,11,26
20,8,27
8,6,28
19,15,29
2,3,30
15,8,31
8,11,32
23,6,33
15,17,34
6,15,35
21,8,36
10,18,37
18,1,38
3,21,39
12,17,40
20,22,41
5,18,42
13,20,43
22,22,44
13,14,45
0,14,46
13,3,47
15,5,48
15,15,49
13,1,50
12,21,51
21,11,52
1,18,53
11,1,54
13,15,55
9,2,56
18,16,57
2,12,58
11,3,59
16,23,60
12,0,61
11,19,62
15,23,63
17,4,64
22,21,65
0,22,66
4,1,67
7,18,68
12,9,69
19,19,70
0,17,71
5,15,72
8,16,73
23,5,74
11,12,75
0,15,76
18,22,77
6,9,78
14,3,79
18,11,80
0,1,81
6,11,82
0,21,83
19,0,84
22,5,85
5,2,86
2,5,87
7,20,88
18,15,89
22,17,90
7,9,91
14,16,92
21,15,93
4,19,94
12,16,95
8,5,96
8,17,97
3,17,98
1,20,99
23,8,100
17,8,142
2,0,101
20,15,102
12,22,103
19,7,104
16,22,105
15,21,106
18,10,107
10,20,108
2,4,109
4,8,110
3,3,111
0,20,112
22,1,113
6,1,114
23,4,115
23,15,116
21,4,117
19,13,118
2,17,119
9,21,120
4,7,121
3,0,122
20,4,123
12,12,124
6,8,125
23,12,126
16,9,127
10,6,128
10,16,129
20,20,130
20,10,131
19,10,132
20,0,133
14,15,134
4,9,135
3,2,136
7,10,137
5,17,138
3,5,139
22,11,140
16,4,141
8,4,143
15,10,144
16,17,145
0,13,146
0,2,147
1,8,148
2,19,149
