8,2
2,12
10,16
17,21
22,16
22,16
10,16
16,3
5,21
11,9
19,23
7,14
15,7
1,0
13,23
4,7
18,21
15,6
2,22
15,5
7,13
22,7
16,3
4,11
14,10
2,22
10,14
22,17
4,11
10,15
22,16
2,21
11,1
22,17
4,4
15,3
22,4
8,22
13,3
7,20
22,16
7,19
22,8
17,14
8,2
21,12
18,22
8,2
2,13
14,11
3,17
22,17
18,13
8,7
22,9
14,18
6,13
17,15
8,7
3,17
22,22
15,16
7,0
22,18
20,5
9,22
4,2
22,17
13,2
8,7
22,18
19,0
23,4
18,11
11,15
4,23
4,2
4,23
5,19
1,10
1,21
20,16
7,17
6,1
20,5
22,17
18,8
17,21
14,16
11,1
7,13
6,1
7,17
2,12
6,1
18,11
10,4
11,1
10,2
16,15
7,0
2,9
4,6
15,22
6,9
20,10
15,17
13,17
2,23
18,3
10,7
7,10
21,12
17,14
9,21
3,17
16,7
10,1
22,9
2,16
19,11
13,11
5,22
23,23
16,23
14,17
4,11
0,2
20,10
16,16
5,8
10,13
7,18
1,10
22,17
22,23
9,7
6,19
5,3
5,19
6,17
3,2
6,11
7,17
0,17
23,2
16,23
6,9
22,13
20,10
