3,20
17,16
0,15
16,1
23,9
8,19
22,19
7,5
3,0
12,5
6,23
16,6
18,11
17,5
10,0
11,16
18,2
21,19
0,7
18,18
3,0
3,0
20,4
9,6
2,18
15,20
11,16
5,12
10,21
6,18
21,3
10,0
11,0
22,8
10,21
5,12
20,4
5,12
10,21
2,15
15,6
15,6
12,5
21,19
2,15
3,16
10,21
23,2
10,21
2,2
6,23
2,20
5,12
2,1
23,10
10,6
7,5
23,2
9,7
16,1
18,23
22,14
17,6
10,21
22,0
11,16
11,0
22,9
23,6
21,22
16,1
22,23
1,21
11,17
21,22
16,9
14,11
2,2
2,1
6,0
23,16
14,13
5,18
8,13
5,18
12,6
11,7
22,22
20,4
6,0
17,9
21,14
3,20
22,9
3,0
18,2
19,6
11,10
10,21
10,21
6,9
0,16
18,8
8,19
17,20
17,16
5,7
5,12
3,16
11,10
10,22
11,17
5,7
6,23
22,7
11,16
11,2
9,12
22,19
16,6
14,11
12,5
12,5
5,22
7,5
10,21
11,13
8,5
9,7
22,10
0,14
8,13
14,13
13,12
16,1
23,16
18,2
9,7
14,0
23,2
7,6
17,6
10,21
8,5
21,19
9,10
2,20
11,20
20,6
0,4
