3,10
19,23
10,6
14,3
20,2
6,1
23,9
3,18
11,16
11,11
10,6
15,20
8,5
16,2
22,7
4,7
19,5
0,10
3,3
21,22
5,9
13,10
2,5
12,10
8,21
6,20
3,18
13,10
8,9
16,15
5,9
12,8
20,2
7,22
10,15
8,0
3,10
7,5
15,9
22,14
6,0
18,14
19,5
18,16
15,22
12,22
22,4
22,3
13,2
3,18
19,11
1,1
8,0
4,13
3,3
12,22
4,13
3,3
3,18
23,9
8,13
14,6
20,2
3,3
3,3
1,19
9,13
13,7
22,15
22,23
19,11
17,5
17,6
9,23
6,0
10,6
1,14
10,2
17,12
16,2
18,14
19,21
22,7
7,22
18,21
16,9
19,21
12,8
3,18
20,10
10,6
18,17
16,2
10,6
4,13
0,10
8,6
1,20
9,23
8,11
9,13
19,6
21,12
3,18
14,6
16,2
8,6
3,18
22,0
6,16
22,7
9,21
10,21
6,16
14,15
14,15
1,1
13,18
8,6
17,9
5,7
15,12
17,6
17,13
23,9
18,14
14,3
17,5
10,18
22,15
7,5
10,18
16,5
21,12
1,20
19,23
3,10
10,18
16,5
5,4
3,18
22,4
13,3
5,23
4,7
19,21
20,2
12,8
1,20
14,8
