8,12
7,5
10,19
18,11
3,9
8,14
8,16
13,18
10,8
13,11
11,9
5,8
13,0
3,15
2,2
9,6
5,1
8,21
21,11
18,5
23,16
1,6
10,2
22,10
14,6
5,21
21,8
7,1
16,12
7,9
13,6
13,12
10,1
23,7
13,4
3,23
17,9
1,14
23,20
13,0
18,2
8,3
6,7
6,20
12,22
18,19
5,21
13,15
4,9
20,5
20,3
17,6
21,19
11,3
2,21
22,12
1,12
18,12
13,7
11,12
18,19
13,12
0,1
10,23
15,19
3,7
19,8
19,0
5,15
20,1
21,23
15,19
17,2
20,0
23,6
4,19
22,5
16,16
21,8
21,16
5,21
10,19
10,16
16,16
7,1
22,21
2,23
15,23
18,2
23,4
13,3
5,0
9,14
11,3
23,2
17,23
13,15
20,13
8,16
21,18
13,18
10,5
18,17
3,0
5,21
5,3
6,14
13,15
14,4
14,8
6,12
11,8
6,22
18,22
1,12
12,21
8,12
23,19
0,9
1,9
18,15
22,10
9,6
16,21
16,10
1,9
15,19
6,21
15,23
12,23
19,22
15,4
6,12
3,12
21,8
6,11
21,16
13,9
11,3
16,20
8,23
5,14
2,21
21,23
2,14
11,19
1,4
0,7
1,17
5,16
