7,7
18,16
14,23
4,8
15,9
22,6
15,12
13,18
13,15
4,22
23,2
12,13
15,12
23,20
22,19
20,14
5,23
23,11
20,3
19,8
13,6
5,18
13,2
0,23
11,11
1,6
1,1
7,11
14,7
8,7
19,7
18,11
4,11
8,20
1,14
13,20
2,15
10,3
15,3
20,7
7,13
9,17
8,7
15,12
22,1
9,1
23,9
13,9
14,22
4,11
16,18
20,6
3,18
7,10
5,20
4,4
7,11
4,11
23,18
2,8
4,11
8,3
21,23
1,4
15,9
18,1
5,17
4,8
20,21
19,7
1,4
19,7
21,1
11,22
7,12
19,2
8,20
10,3
15,14
13,10
8,20
22,19
19,7
22,20
22,1
18,1
4,22
2,18
0,13
15,12
5,7
15,9
13,18
21,13
9,23
16,10
3,8
13,18
15,12
10,6
17,16
11,1
10,19
22,14
1,5
12,1
8,2
7,15
9,23
7,12
20,7
0,0
15,6
23,2
10,16
16,10
8,18
12,22
4,9
22,6
23,8
0,13
8,20
12,10
12,17
0,15
22,1
18,20
19,13
9,22
3,2
11,20
21,17
14,1
23,7
23,22
9,23
15,14
17,13
15,12
1,4
19,2
14,22
6,15
1,3
13,23
15,22
10,3
4,4
9,6
