4,10
19,11
4,14
17,7
5,2
22,20
22,4
7,15
10,1
13,21
13,21
7,4
11,7
23,22
19,17
8,15
10,13
19,9
6,18
1,22
6,4
7,16
2,21
13,19
2,6
23,22
13,22
9,19
5,9
17,19
1,22
15,12
21,5
11,0
9,10
15,12
21,0
8,0
15,6
6,22
15,16
3,12
22,1
22,2
5,20
5,12
18,5
4,0
11,0
3,4
12,5
7,22
7,13
7,4
23,13
7,15
7,6
21,20
11,7
22,16
0,19
11,15
14,18
22,9
15,20
15,10
17,14
8,9
21,8
9,2
19,1
2,15
21,9
10,1
22,4
11,15
18,4
6,15
9,19
15,23
21,20
19,16
22,7
1,14
9,19
10,21
14,13
4,20
3,1
18,3
20,5
22,18
3,17
19,13
1,11
12,5
2,4
11,7
22,16
6,0
7,11
17,13
22,16
4,7
9,13
21,7
11,14
4,19
2,14
1,23
12,7
0,13
3,19
2,14
15,21
9,6
12,7
11,19
4,16
19,22
2,21
17,10
19,20
10,7
17,17
11,21
18,4
3,5
11,15
15,10
22,4
7,19
17,17
3,0
20,23
21,17
18,7
12,5
15,23
22,0
8,4
21,20
12,17
9,4
22,7
15,6
18,16
11,23
18,7
8,9
