22,5
19,2
0,7
6,15
15,14
13,20
16,13
2,20
4,18
0,20
18,4
21,20
7,14
5,3
8,7
19,14
17,14
2,2
13,23
4,19
0,15
3,19
9,22
19,1
13,2
16,7
22,6
3,16
3,19
15,20
20,1
9,20
18,9
21,13
2,20
6,21
16,8
6,12
10,15
10,21
10,15
19,17
23,3
4,2
10,6
23,17
11,9
20,2
10,9
1,15
6,2
19,6
4,2
0,14
21,5
0,10
21,22
11,5
1,20
16,9
19,6
19,20
22,3
17,23
6,7
12,17
2,20
18,6
17,17
4,19
19,18
4,11
20,8
10,3
10,23
10,16
5,19
2,6
2,4
14,0
10,20
16,20
12,5
9,20
22,23
18,8
18,18
0,14
0,19
2,11
5,9
13,0
5,14
23,15
23,3
0,14
14,14
19,14
18,19
6,11
6,12
22,23
13,20
20,17
15,0
8,9
16,16
2,4
0,4
17,18
8,11
13,17
12,11
19,9
3,13
15,18
0,10
7,4
12,0
11,16
14,18
0,9
0,23
0,10
6,5
16,11
13,17
15,4
10,20
4,19
6,15
5,5
14,2
0,14
21,4
19,21
8,12
7,14
12,11
17,4
11,18
12,14
10,2
2,8
22,15
14,16
4,11
11,5
22,2
22,13
