19,16
10,5
5,11
23,11
13,20
3,20
8,0
1,23
3,1
19,0
3,11
18,0
22,8
23,2
6,13
13,21
7,12
22,4
21,15
13,15
20,10
21,23
14,19
15,11
8,2
14,19
19,14
23,18
3,17
2,12
13,5
3,17
11,4
16,15
0,20
7,21
15,11
0,7
6,12
3,4
5,3
12,3
11,10
21,9
18,20
16,21
12,12
18,11
9,9
21,6
1,6
9,13
0,17
20,2
20,19
22,4
19,16
5,10
16,1
15,6
15,8
21,10
19,12
10,21
2,15
8,19
23,2
14,12
7,12
19,21
13,8
6,0
1,4
5,10
9,9
11,22
1,10
21,8
1,6
13,23
2,19
12,15
4,19
7,4
19,15
16,21
0,15
14,13
16,8
0,20
20,13
7,4
8,17
19,21
17,3
0,20
14,17
23,11
9,23
1,3
0,8
23,6
8,8
16,21
17,15
2,12
9,21
21,23
21,2
16,1
3,23
9,2
7,2
11,1
17,5
12,2
14,17
5,0
19,15
11,16
11,19
21,14
6,19
22,4
2,9
13,0
6,19
7,10
11,22
0,13
2,12
0,0
12,0
7,5
15,6
17,19
8,8
7,11
11,8
10,22
14,12
4,13
8,19
18,23
18,17
6,15
3,11
4,23
19,15
18,11
