1,12
3,20
3,16
4,8
4,4
5,20
6,17
7,10
7,2
8,20
9,12
10,4
11,19
12,9
13,1
15,15
17,23
18,8
19,0
21,12
22,23
0,12
1,23
3,9
4,21
6,7
8,17
9,2
11,12
13,21
17,9
21,21
1,16
3,23
5,7
7,14
9,21
11,3
13,10
15,17
18,20
20,3
23,2
2,1
3,10
6,13
11,22
13,2
15,8
18,10
20,13
23,15
2,17
4,18
7,15
12,4
15,23
21,19
1,8
12,20
14,21
17,20
21,15
23,18
2,15
6,10
9,11
12,10
16,19
20,11
0,23
7,16
10,14
13,12
17,3
20,0
1,13
4,10
12,17
16,7
19,1
0,13
3,8
7,19
12,7
15,0
23,7
7,13
12,22
0,15
4,7
16,23
20,15
1,22
6,6
10,19
15,1
20,4
1,15
6,20
11,23
16,9
8,22
21,13
7,5
12,8
18,9
23,10
20,2
7,12
14,20
20,16
3,6
9,6
15,4
21,4
4,19
10,13
22,7
4,5
11,0
17,18
0,10
6,5
12,2
19,16
2,7
8,3
15,21
23,20
15,6
22,0
5,11
12,0
19,15
4,11
11,2
18,15
1,5
8,18
21,0
4,15
18,16
15,11
22,1
13,22
3,2
9,18
17,4
7,6
