23,20,0
21,12,1
8,16,2
19,17,3
6,17,4
18,20,5
16,20,6
8,6,7
0,21,8
16,3,9
7,22,10
21,0,11
10,17,12
20,2,13
6,12,14
17,23,15
4,3,16
14,12,17
3,2,18
13,14,19
2,0,20
14,15,21
2,17,22
12,23,23
3,18,24
15,14,25
1,6,26
11,17,27
20,17,28
6,2,29
16,16,30
1,10,31
10,6,32
0,11,33
14,14,34
8,4,35
10,8,36
3,6,37
20,11,38
12,16,39
3,11,40
17,14,41
6,23,42
20,3,43
8,22,44
22,5,45
12,5,46
4,19,47
19,10,48
11,18,49
3,7,50
19,18,51
11,4,52
5,19,53
22,20,54
18,2,55
19,1,56
13,11,57
16,2,58
16,15,59
17,2,60
1,21,61
2,2,62
19,6,63
17,17,64
23,3,65
18,5,66
12,17,67
6,14,68
2,18,69
0,20,70
16,9,71
12,6,72
11,8,73
14,1,74
22,15,75
21,19,76
17,22,77
14,8,78
6,22,79
0,16,80
23,11,81
14,11,82
8,23,83
4,1,84
0,6,85
19,15,86
14,19,87
9,4,88
7,12,89
1,9,90
18,12,91
18,0,92
10,12,93
11,13,94
3,23,95
19,13,96
12,14,97
5,12,98
6,21,99
22,10,100
1,15,142
15,9,101
9,7,102
3,0,103
19,5,104
13,1,105
7,19,106
4,10,107
23,22,108
17,11,109
11,5,110
5,20,111
0,4,112
8,7,113
5,0,114
21,8,115
20,5,116
2,19,117
5,5,118
22,6,119
3,4,120
6,20,121
22,4,122
4,0,123
22,16,124
16,8,125
11,16,126
5,10,127
0,18,128
18,10,129
13,19,130
7,11,131
7,8,132
21,4,133
12,0,134
3,21,135
2,21,136
15,11,137
6,6,138
20,8,139
11,3,140
11,14,141
16,13,143
6,13,144
21,5,145
12,2,146
2,8,147
16,10,148
6,11,149
