18,6
20,12
21,4
21,0
22,18
22,12
23,7
0,0
1,17
2,7
3,23
4,11
5,4
7,16
8,8
9,19
10,9
12,21
13,8
15,22
16,12
17,23
19,11
20,21
22,8
0,18
1,6
2,18
4,2
6,15
8,22
9,10
11,19
13,23
16,4
18,10
20,13
23,18
1,22
3,3
6,4
8,7
11,9
13,13
16,17
18,20
3,0
7,13
9,17
12,20
14,22
17,1
19,3
22,4
1,7
4,6
6,9
9,6
13,1
17,17
23,11
6,3
9,3
12,23
15,19
19,15
22,11
1,8
5,1
12,16
15,10
19,4
22,23
2,14
6,7
10,21
14,13
22,20
1,12
5,5
15,20
19,10
23,0
3,13
7,2
11,15
20,19
0,8
4,19
8,11
13,20
17,12
21,21
1,11
6,18
11,1
15,14
20,20
2,0
6,11
11,14
0,1
17,22
7,15
13,17
19,14
1,13
7,10
12,11
0,10
12,9
17,9
4,13
10,15
16,13
22,13
3,15
15,13
20,14
2,15
8,10
14,9
20,9
3,2
8,0
15,17
21,15
3,11
10,3
16,0
23,16
5,11
12,3
18,23
7,12
13,4
20,23
18,3
1,21
14,7
20,0
3,16
10,8
23,13
20,10
3,22
0,13
7,0
22,1
5,13
