19,9
9,13
19,0
19,3
11,3
17,22
11,16
7,6
4,5
3,6
6,3
3,22
15,17
15,5
1,4
12,22
19,14
9,6
9,11
8,13
23,1
18,20
5,18
2,13
2,9
3,18
22,22
14,12
8,14
11,6
3,4
16,13
15,14
13,17
1,4
14,17
6,6
12,4
13,0
10,18
6,1
22,8
21,20
15,9
11,3
9,21
1,22
17,4
20,18
3,22
19,9
7,19
13,18
20,15
15,16
11,12
23,14
13,0
0,3
4,11
6,16
8,3
0,21
15,3
23,18
13,7
5,6
22,10
15,5
19,9
20,2
16,18
2,20
22,0
1,0
13,22
20,16
3,15
6,6
2,7
17,0
22,16
23,23
9,11
20,20
13,12
22,6
16,8
17,4
17,16
5,3
8,0
2,9
23,1
9,22
17,20
7,18
20,16
23,14
11,18
5,14
20,2
9,6
9,3
21,4
5,2
15,22
22,17
16,11
4,7
19,10
2,9
21,3
17,14
16,0
12,14
23,20
17,2
22,6
3,22
5,14
4,11
7,11
12,4
19,22
19,18
3,22
23,14
9,3
4,0
13,22
19,9
12,11
11,6
9,3
12,4
22,7
5,5
13,2
4,20
10,17
23,9
0,6
10,14
6,23
5,1
2,9
13,3
16,2
7,0
