15,8
17,14
18,10
19,3
19,22
20,16
21,11
21,3
22,20
23,15
0,8
1,23
2,14
3,3
4,19
5,9
8,12
10,17
11,7
13,19
15,4
16,18
18,3
19,13
21,22
23,7
0,19
2,4
4,11
6,21
8,5
10,13
11,22
13,5
15,12
18,18
20,1
22,8
0,14
2,20
4,0
7,6
9,12
11,18
13,22
16,2
18,6
20,11
23,14
1,15
4,20
7,17
10,18
13,18
15,18
18,17
21,16
0,16
3,16
6,15
9,15
12,14
15,14
18,13
21,12
4,2
7,23
10,19
14,15
21,23
1,12
6,23
9,21
13,15
17,6
20,23
3,12
7,4
11,20
15,10
19,0
8,13
12,2
16,15
20,3
5,3
9,17
14,4
22,5
2,21
6,8
11,17
16,3
20,12
1,20
7,21
21,18
5,2
12,16
17,19
3,11
16,12
8,14
13,0
18,2
0,3
6,3
10,11
16,10
22,10
4,9
9,16
20,17
2,17
9,8
15,1
21,21
3,20
10,15
16,7
0,18
11,15
17,13
0,7
6,0
13,20
20,8
2,1
8,21
15,11
22,6
4,22
17,9
5,5
1,10
7,5
14,19
20,15
3,2
10,21
23,6
6,19
12,13
23,4
12,10
2,15
9,6
16,19
23,9
6,20
