17,23
8,5
6,3
5,10
13,8
7,10
8,17
23,5
22,16
1,22
22,16
10,6
2,12
6,19
23,0
20,12
20,6
19,0
13,18
20,6
20,20
18,14
6,19
13,18
4,2
4,2
8,18
20,15
20,20
17,6
20,9
23,0
7,0
19,17
7,23
23,0
12,8
20,15
6,21
23,8
6,19
7,0
14,13
14,18
14,14
14,19
5,7
19,17
2,16
12,0
23,5
13,18
17,8
17,23
17,9
22,16
17,22
1,9
20,4
12,0
13,8
11,2
15,11
8,14
18,14
8,14
13,14
11,5
14,3
20,4
10,21
10,11
11,14
18,14
4,8
8,22
13,7
16,5
20,19
6,5
1,18
4,17
9,6
1,21
7,10
12,15
7,0
16,8
12,0
19,16
23,9
5,10
7,0
2,5
17,23
15,3
4,4
2,0
13,14
20,20
20,4
15,2
15,10
15,16
10,5
23,14
4,19
16,8
18,14
15,16
22,16
3,0
3,9
16,18
4,2
7,23
2,5
23,5
11,12
10,21
6,5
17,18
1,18
15,2
17,22
17,17
5,10
6,4
1,7
14,18
19,0
20,9
4,17
20,23
8,2
12,8
20,23
2,14
11,10
8,22
17,17
4,4
4,22
17,13
11,10
2,5
20,23
3,7
9,8
15,5
