6,12
8,19
9,13
10,5
11,1
11,19
12,15
13,8
13,0
14,17
15,8
16,2
17,19
18,8
19,0
21,9
23,18
0,9
1,21
3,11
4,23
6,9
7,23
8,9
10,18
12,3
13,16
15,4
17,13
19,20
20,7
22,12
0,19
3,0
5,10
7,14
9,18
11,0
13,7
16,12
18,16
21,18
23,23
1,3
4,7
9,14
11,17
14,21
17,17
20,14
23,17
1,20
4,20
7,21
9,1
12,22
15,1
18,22
21,19
0,21
3,18
6,20
12,17
15,19
18,17
21,13
0,13
3,9
7,3
10,3
13,21
17,15
20,9
0,7
3,22
11,8
15,23
18,19
3,20
9,16
13,6
17,20
21,8
6,8
11,16
15,5
19,15
0,3
4,12
9,23
17,23
22,9
2,22
7,5
12,12
5,12
10,20
19,14
5,7
14,23
20,1
0,10
5,15
6,13
11,15
16,1
21,3
3,2
9,3
14,9
19,9
1,8
7,8
12,13
18,14
0,12
11,14
16,19
22,18
4,17
10,14
16,13
21,17
3,14
9,9
16,4
22,0
4,19
11,9
2,8
8,2
15,17
22,10
5,23
11,18
18,9
6,0
13,14
19,10
2,23
9,17
16,5
23,16
12,4
19,18
2,7
9,21
16,10
23,22
6,11
