3,3
5,10
6,6
7,22
7,17
8,10
9,6
9,23
10,14
11,7
12,0
13,13
15,3
16,18
17,7
19,17
21,1
22,16
23,2
1,16
2,6
4,15
5,4
7,11
8,23
10,7
12,18
13,6
15,13
17,1
19,7
20,18
22,1
1,4
3,8
6,13
8,15
11,18
13,23
15,2
18,3
21,3
0,5
2,7
7,14
10,16
13,11
17,8
19,8
23,3
1,8
5,23
9,11
13,7
16,6
19,3
22,0
1,21
5,17
11,13
14,10
21,5
0,2
3,0
6,20
10,15
16,8
20,3
23,22
3,16
6,9
10,3
14,19
23,12
3,5
6,2
10,18
14,9
18,0
22,14
2,4
6,23
10,13
14,1
18,15
22,5
2,18
7,6
15,8
19,20
0,7
4,18
9,4
13,15
22,10
3,19
8,4
12,11
17,17
8,17
14,16
19,16
0,12
11,9
16,13
21,16
2,0
7,2
13,3
19,4
0,9
5,9
11,8
9,22
14,23
21,12
9,12
17,13
12,1
18,19
1,12
8,0
22,6
6,8
13,0
20,11
3,4
5,21
17,18
0,11
17,11
0,19
7,13
20,1
2,19
9,10
16,23
23,14
6,3
13,18
20,7
3,21
17,0
7,1
14,12
5,12
5,3
17,19
3,22
0,4
