6,5
21,23
23,12
4,10
5,11
5,10
4,14
11,8
17,17
3,7
13,9
21,11
18,17
1,7
2,9
0,15
13,0
4,16
17,23
0,15
11,1
14,18
8,18
10,6
5,9
12,1
19,3
13,16
11,1
7,22
9,12
11,7
12,19
15,4
14,8
14,18
5,23
7,22
18,20
22,22
0,22
13,16
18,1
15,6
17,16
15,6
9,1
18,3
16,16
7,16
20,21
18,22
14,20
7,16
5,8
17,0
7,7
4,16
23,9
5,0
10,7
21,11
23,0
5,3
4,23
0,15
1,14
15,20
9,0
21,22
23,19
1,23
2,15
13,16
9,16
2,16
23,14
11,8
20,14
15,14
11,0
23,19
0,23
5,0
15,4
21,11
20,7
11,1
4,20
1,12
4,16
15,20
23,12
19,8
11,8
20,3
12,21
22,15
15,3
11,8
1,9
3,7
13,20
13,16
15,19
8,16
12,21
3,11
5,2
13,16
7,5
11,18
12,23
5,18
23,14
15,23
23,14
16,8
3,7
21,18
9,1
5,2
18,1
19,15
21,9
9,23
7,13
15,6
15,4
23,6
9,5
12,13
19,7
19,6
5,2
3,7
13,12
18,12
21,3
9,1
15,6
1,14
20,22
11,15
5,5
23,19
23,0
18,8
15,6
19,15
