23,19
23,2
3,17
23,11
22,4
2,23
2,21
5,19
5,10
8,3
6,19
7,10
8,19
7,12
8,3
11,13
14,3
16,13
14,4
13,12
18,6
21,17
23,2
23,10
2,2
5,8
2,21
7,7
7,16
10,4
7,12
13,23
17,5
19,14
18,5
17,6
3,11
1,20
1,2
7,17
8,20
13,4
12,8
16,13
19,16
23,19
22,4
5,10
7,11
7,16
16,16
13,21
16,20
17,23
22,22
2,20
3,20
6,4
14,12
15,3
17,0
20,1
22,1
3,20
4,22
9,15
10,20
14,12
15,11
3,3
7,23
10,15
12,9
16,11
20,0
4,13
13,0
20,21
18,10
23,6
6,22
9,15
13,4
21,8
3,17
7,14
19,14
21,15
4,23
6,4
18,20
0,14
3,23
6,4
14,15
20,1
21,8
4,13
10,20
16,1
15,8
23,10
7,14
7,14
12,21
16,23
1,23
7,4
16,10
21,7
3,13
11,9
21,14
1,16
4,17
19,18
22,22
10,0
14,0
23,19
4,5
22,19
3,20
16,16
21,22
2,16
20,12
23,5
7,0
16,19
20,13
3,5
10,6
16,23
23,19
11,9
17,3
7,14
13,5
20,22
2,6
17,11
22,4
16,22
22,10
9,2
12,10
20,0
9,22
15,11
