0,11
7,11
3,9
8,22
9,17
11,7
11,2
9,16
13,6
13,18
10,9
16,3
13,15
18,5
17,13
18,5
23,13
1,13
5,20
3,10
7,11
9,21
11,2
11,9
13,12
14,14
23,20
1,13
3,5
7,11
11,1
13,2
17,23
18,5
22,4
23,21
3,18
7,22
7,0
13,2
17,4
22,4
23,5
3,18
6,1
8,21
9,20
15,13
20,13
20,12
23,9
9,19
13,14
16,9
20,0
23,16
3,15
9,16
14,5
19,18
22,6
2,22
8,12
10,3
14,17
20,0
23,16
6,4
9,11
12,0
17,8
2,22
6,3
13,5
7,16
11,1
15,8
18,6
2,15
7,15
13,23
20,1
2,0
2,1
10,6
16,5
2,9
2,14
7,14
15,8
19,8
2,7
8,11
14,2
20,0
1,15
17,19
22,5
20,1
10,21
20,5
3,2
8,10
22,0
21,13
3,3
13,13
23,19
2,2
9,4
16,9
11,1
16,8
9,16
21,21
2,3
14,22
0,16
6,9
10,9
16,3
7,5
10,21
16,19
23,16
6,8
11,1
22,20
0,15
8,6
2,10
3,3
13,15
17,10
3,18
3,15
15,8
20,1
4,15
9,16
22,0
6,14
0,19
15,22
23,13
17,11
9,16
22,6
0,17
10,21
