0,17
12,3
6,9
18,5
13,8
18,8
19,22
23,18
23,3
13,20
12,23
20,19
20,23
8,5
4,9
8,6
20,19
0,15
2,20
5,15
23,9
22,3
18,18
23,1
12,23
8,10
1,1
23,18
23,9
0,11
14,23
0,15
18,5
20,14
1,6
2,16
15,11
0,7
6,14
12,11
5,19
16,3
20,19
6,15
19,6
0,9
9,13
1,1
4,9
17,18
0,8
1,6
22,19
23,5
18,3
18,18
22,18
7,6
2,16
10,23
18,3
19,6
21,0
8,22
2,13
5,19
8,5
18,23
15,4
4,21
15,11
14,15
2,0
3,7
11,14
13,23
4,6
0,8
23,9
20,14
20,9
10,19
15,7
10,6
23,13
20,9
1,11
20,2
16,14
2,0
16,2
20,19
18,5
1,0
18,23
0,17
13,20
10,5
0,17
23,4
3,7
4,10
0,18
23,20
22,11
22,5
3,0
21,19
18,5
1,19
8,12
15,4
11,16
13,7
13,15
14,15
2,20
7,23
15,16
8,17
14,15
9,22
2,20
21,23
0,8
10,22
12,20
5,19
7,20
13,6
5,6
23,0
7,0
7,6
13,7
12,3
13,2
5,13
11,9
12,23
6,3
10,13
7,22
17,18
16,21
3,16
7,6
5,23
23,13
21,23
