10,23
12,10
13,1
13,21
12,15
15,9
15,1
16,20
15,13
18,6
18,20
20,10
20,22
21,9
0,23
1,13
3,6
4,17
6,5
7,17
7,6
8,17
11,2
14,11
13,1
14,11
18,20
19,8
21,17
23,4
1,12
0,23
2,8
5,13
8,17
11,1
12,3
15,9
18,8
19,8
21,17
3,6
5,13
8,17
10,23
13,1
15,9
18,8
19,7
1,12
3,15
7,20
9,18
10,21
13,21
18,20
21,17
0,15
2,11
4,11
10,8
14,7
18,5
21,0
0,20
5,19
8,14
10,11
14,7
16,2
21,17
1,15
2,11
8,2
11,16
18,20
0,10
3,2
8,14
13,9
18,5
5,2
10,21
13,9
3,2
7,20
13,9
16,2
20,11
0,20
8,2
12,15
16,2
22,2
3,6
9,13
18,2
0,10
10,21
15,1
20,4
3,6
21,17
7,9
14,11
20,11
5,16
11,20
15,23
21,0
4,20
10,21
15,23
21,20
3,2
8,2
15,23
19,22
0,2
8,0
13,21
20,20
1,15
9,4
16,20
21,15
4,10
19,4
1,15
19,4
23,2
5,20
2,8
8,2
13,21
21,15
7,9
16,2
3,15
11,8
17,23
6,10
13,23
2,8
17,13
5,20
13,9
19,22
4,10
17,13
