8,18
9,4
10,22
11,15
11,12
12,5
13,1
14,18
15,9
15,2
16,18
17,9
19,23
20,12
22,21
23,13
1,20
2,11
3,23
5,8
6,22
8,8
10,17
11,6
13,14
15,22
17,7
18,16
20,3
22,12
0,19
2,3
3,12
5,19
8,2
10,8
12,13
14,19
16,1
18,7
21,12
0,11
2,16
4,20
7,0
10,21
13,22
15,0
18,1
21,0
0,21
3,19
6,17
9,17
15,18
18,17
21,14
0,10
4,6
7,3
10,0
22,22
1,19
4,16
8,13
11,8
15,4
18,22
22,13
2,7
5,1
12,14
16,4
20,20
0,12
4,23
8,15
1,17
8,6
12,21
16,12
20,2
0,16
4,5
9,18
13,6
18,11
23,20
3,6
12,2
17,12
21,23
2,6
7,14
13,11
19,8
4,4
9,9
14,21
19,1
0,4
5,15
3,11
10,18
16,21
20,6
2,8
7,9
17,19
5,23
10,23
15,5
21,6
3,4
15,21
21,18
4,13
10,11
16,7
22,6
4,2
10,20
16,17
23,11
5,7
12,23
18,20
0,18
7,7
13,3
20,18
2,14
9,1
10,13
22,5
11,19
17,13
0,6
7,18
22,16
5,6
12,17
19,4
17,14
7,16
14,5
21,15
5,0
19,22
3,9
