0,9
3,8
4,1
5,15
6,8
7,23
8,16
9,6
11,18
12,9
13,19
15,5
17,12
19,21
21,4
23,8
2,6
4,15
6,19
9,2
11,3
14,3
16,8
19,7
23,4
2,3
5,2
7,4
10,1
14,22
17,18
20,13
0,10
3,6
10,17
15,1
19,16
23,6
3,21
6,17
11,5
15,15
20,3
23,21
4,7
8,17
13,23
18,5
0,8
5,11
10,16
16,18
21,21
3,23
9,15
15,12
22,4
7,20
13,2
20,8
6,2
11,9
18,0
21,15
0,15
4,5
7,6
10,4
15,16
18,13
22,2
1,23
5,13
9,9
13,21
16,16
21,2
0,21
9,23
13,9
17,3
22,11
1,4
6,12
10,5
18,7
23,14
7,17
12,0
16,14
21,22
1,12
12,18
19,9
6,10
14,12
20,11
1,17
7,15
19,14
1,13
7,11
9,20
13,10
18,8
11,16
6,1
19,12
1,11
13,4
0,5
12,1
18,4
0,1
8,2
21,13
3,9
10,3
16,23
22,17
4,19
10,14
17,7
23,0
6,15
14,1
20,0
2,15
9,5
16,21
23,10
12,17
19,8
3,14
14,21
4,20
11,11
18,21
2,9
9,18
16,6
14,18
21,6
23,17
7,1
22,21
5,10
13,16
3,12
2,17
